asset,forecaster,n,n_windows,n_possible,raw_sd,bound,sigma_tail,dropped,drop_reason
CBU0,GJR-GARCH-t,500,6,7,0.009594697137474828,0.0032401131402426493,0.007245113236372874,False,
CBU0,GJR-GARCH-t,750,0,4,,,0.007245113236372874,True,"<5 non-overlapping windows (4 possible, T=3515)"
CBU0,GJR-GARCH-t,1000,0,3,,,0.007245113236372874,True,"<5 non-overlapping windows (3 possible, T=3515)"
CBU0,TimesFM-2.5,250,13,13,0.00660843931155594,0.004472487566008272,0.007071623757684405,False,
CBU0,TimesFM-2.5,500,6,6,0.006075986128731653,0.003162526286696966,0.007071623757684405,False,
CBU0,TimesFM-2.5,750,0,4,,,0.007071623757684405,True,"<5 non-overlapping windows (4 possible, T=3253)"
CBU0,TimesFM-2.5,1000,0,3,,,0.007071623757684405,True,"<5 non-overlapping windows (3 possible, T=3253)"
NATGAS,GJR-GARCH-t,250,24,24,0.022603976748042515,0.011247993965099993,0.017784640018772228,False,
NATGAS,GJR-GARCH-t,500,12,12,0.013458748904233403,0.007953532807467568,0.017784640018772228,False,
NATGAS,GJR-GARCH-t,750,8,8,0.011205470843754816,0.0064940323435937666,0.017784640018772228,False,
NATGAS,GJR-GARCH-t,1000,6,6,0.01097375227420338,0.005623996982549996,0.017784640018772228,False,
CBU0,Moirai-2.0,250,13,13,0.006142564302262459,0.0037461215732633997,0.005923138281702836,False,
CBU0,Moirai-2.0,500,6,6,0.005956140348334354,0.0026489079676037678,0.005923138281702836,False,
CBU0,Moirai-2.0,750,0,4,,,0.005923138281702836,True,"<5 non-overlapping windows (4 possible, T=3253)"
CBU0,Moirai-2.0,1000,0,3,,,0.005923138281702836,True,"<5 non-overlapping windows (3 possible, T=3253)"
BTC,Chronos-Small,250,7,14,0.030506605590759395,0.01876008330394253,0.029662296167477634,False,
BTC,Chronos-Small,500,2,7,,,0.029662296167477634,True,<5 valid windows after FZ filter (2/7)
BTC,Chronos-Small,750,0,4,,,0.029662296167477634,True,"<5 non-overlapping windows (4 possible, T=3688)"
BTC,Chronos-Small,1000,0,3,,,0.029662296167477634,True,"<5 non-overlapping windows (3 possible, T=3688)"
NATGAS,Chronos-Small,250,22,23,0.03722087869532781,0.01520784212771021,0.024045709709912776,False,
NATGAS,Chronos-Small,500,10,11,0.03204349171302786,0.010753568295718342,0.024045709709912776,False,
NATGAS,Chronos-Small,750,6,7,0.013955655473045055,0.008780251746226821,0.024045709709912776,False,
NATGAS,Chronos-Small,1000,5,5,0.0312271716429511,0.007603921063855105,0.024045709709912776,False,
NATGAS,Moirai-2.0,250,23,23,0.020722743722454202,0.020882350329964113,0.03301789497012765,False,
NATGAS,Moirai-2.0,500,11,11,0.011103276399226834,0.014766051525430762,0.03301789497012765,False,
NATGAS,Moirai-2.0,750,7,7,0.006377554873524302,0.012056430584316852,0.03301789497012765,False,
NATGAS,Moirai-2.0,1000,5,5,0.009686505455387445,0.010441175164982056,0.03301789497012765,False,
ETH,Chronos-Small,250,8,10,0.03453375845477875,0.019760275328971025,0.031243738615790724,False,
ETH,Chronos-Small,500,3,5,,,0.031243738615790724,True,<5 valid windows after FZ filter (3/5)
ETH,Chronos-Small,750,0,3,,,0.031243738615790724,True,"<5 non-overlapping windows (3 possible, T=2538)"
ETH,Chronos-Small,1000,0,2,,,0.031243738615790724,True,"<5 non-overlapping windows (2 possible, T=2538)"
ETH,GJR-GARCH-t,250,11,11,0.03132524022378049,0.018976007448260866,0.03000370221641206,False,
ETH,GJR-GARCH-t,500,5,5,0.026744896365819573,0.013418063546511693,0.03000370221641206,False,
ETH,GJR-GARCH-t,750,0,3,,,0.03000370221641206,True,"<5 non-overlapping windows (3 possible, T=2800)"
ETH,GJR-GARCH-t,1000,0,2,,,0.03000370221641206,True,"<5 non-overlapping windows (2 possible, T=2800)"
BTC,TimesFM-2.5,250,14,14,0.03712567035968817,0.03620428652490359,0.057244003240018854,False,
BTC,TimesFM-2.5,500,7,7,0.03237689242135227,0.02560029650978007,0.057244003240018854,False,
BTC,TimesFM-2.5,750,0,4,,,0.057244003240018854,True,"<5 non-overlapping windows (4 possible, T=3688)"
BTC,TimesFM-2.5,1000,0,3,,,0.057244003240018854,True,"<5 non-overlapping windows (3 possible, T=3688)"
ETH,TimesFM-2.5,250,10,10,0.03485475303863955,0.022093322520025594,0.03493261012198595,False,
ETH,TimesFM-2.5,500,5,5,0.028129625349076075,0.01562233817285156,0.03493261012198595,False,
ETH,TimesFM-2.5,750,0,3,,,0.03493261012198595,True,"<5 non-overlapping windows (3 possible, T=2538)"
ETH,TimesFM-2.5,1000,0,2,,,0.03493261012198595,True,"<5 non-overlapping windows (2 possible, T=2538)"
BTC,Moirai-2.0,250,14,14,0.040429180973287515,0.03142373108215946,0.049685281400125805,False,
BTC,Moirai-2.0,500,7,7,0.03320629600905103,0.022219933338377445,0.049685281400125805,False,
BTC,Moirai-2.0,750,0,4,,,0.049685281400125805,True,"<5 non-overlapping windows (4 possible, T=3688)"
BTC,Moirai-2.0,1000,0,3,,,0.049685281400125805,True,"<5 non-overlapping windows (3 possible, T=3688)"
BTC,GJR-GARCH-t,250,15,15,0.04286584936124721,0.045562566411346206,0.07204074295126914,False,
BTC,GJR-GARCH-t,500,7,7,0.03525991916113443,0.03221759967772532,0.07204074295126914,False,
BTC,GJR-GARCH-t,750,5,5,0.028705248609604092,0.026305559982560935,0.07204074295126914,False,
BTC,GJR-GARCH-t,1000,0,3,,,0.07204074295126914,True,"<5 non-overlapping windows (3 possible, T=3950)"
ETH,Moirai-2.0,250,10,10,0.026953823164427574,0.022739635222506018,0.0359545202322544,False,
ETH,Moirai-2.0,500,5,5,0.02406055482961034,0.016079350267542473,0.0359545202322544,False,
ETH,Moirai-2.0,750,0,3,,,0.0359545202322544,True,"<5 non-overlapping windows (3 possible, T=2538)"
ETH,Moirai-2.0,1000,0,2,,,0.0359545202322544,True,"<5 non-overlapping windows (2 possible, T=2538)"
EURUSD,Chronos-Small,250,17,21,0.0047917125604671346,0.003626404870057118,0.00573384955365372,False,
EURUSD,Chronos-Small,500,7,10,0.00383415446349304,0.002564255474945309,0.00573384955365372,False,
EURUSD,Chronos-Small,750,4,7,,,0.00573384955365372,True,<5 valid windows after FZ filter (4/7)
EURUSD,Chronos-Small,1000,2,5,,,0.00573384955365372,True,<5 valid windows after FZ filter (2/5)
EURUSD,GJR-GARCH-t,250,22,22,0.007393220785688247,0.006211396177700623,0.009821079685598972,False,
EURUSD,GJR-GARCH-t,500,11,11,0.004480447957783,0.004392120357888312,0.009821079685598972,False,
EURUSD,GJR-GARCH-t,750,7,7,0.004788871172835553,0.0035861512552388675,0.009821079685598972,False,
EURUSD,GJR-GARCH-t,1000,5,5,0.0026460200923633342,0.0031056980888503117,0.009821079685598972,False,
GBPUSD,Chronos-Small,250,19,21,0.008806443311816282,0.0027566724768083002,0.0043586818949059615,False,
GBPUSD,Chronos-Small,500,8,10,0.00694463042991035,0.0019492618018614647,0.0043586818949059615,False,
GBPUSD,Chronos-Small,750,5,7,0.005585579790344852,0.0015915655965529046,0.0043586818949059615,False,
GBPUSD,Chronos-Small,1000,3,5,,,0.0043586818949059615,True,<5 valid windows after FZ filter (3/5)
EURUSD,TimesFM-2.5,250,21,21,0.008756773089852165,0.009099900657906916,0.014388206280125288,False,
EURUSD,TimesFM-2.5,500,10,10,0.008941265955237403,0.006434601463329905,0.014388206280125288,False,
EURUSD,TimesFM-2.5,750,7,7,0.0033781011103812112,0.0052538300944414106,0.014388206280125288,False,
EURUSD,TimesFM-2.5,1000,5,5,0.003011059220101621,0.004549950328953458,0.014388206280125288,False,
EURUSD,Moirai-2.0,250,21,21,0.009922055245865926,0.010129806908984174,0.01601663104504998,False,
EURUSD,Moirai-2.0,500,10,10,0.01124428857193339,0.007162855157453051,0.01601663104504998,False,
EURUSD,Moirai-2.0,750,7,7,0.004730135861338297,0.005848446745740945,0.01601663104504998,False,
EURUSD,Moirai-2.0,1000,5,5,0.004385749175408837,0.005064903454492087,0.01601663104504998,False,
GBPUSD,TimesFM-2.5,250,21,21,0.007785796573488427,0.005214697391370704,0.008245160532634951,False,
GBPUSD,TimesFM-2.5,500,10,10,0.005210169866207231,0.0036873478872740248,0.008245160532634951,False,
GBPUSD,TimesFM-2.5,750,7,7,0.003997072470339455,0.0030107069426503156,0.008245160532634951,False,
GBPUSD,TimesFM-2.5,1000,5,5,0.0023099137918390247,0.002607348695685352,0.008245160532634951,False,
GBPUSD,Moirai-2.0,250,21,21,0.007675606486912353,0.0052934113966704634,0.008369618302885854,False,
GBPUSD,Moirai-2.0,500,10,10,0.0052455724252651855,0.0037430070941958386,0.008369618302885854,False,
GBPUSD,Moirai-2.0,750,7,7,0.004096958218321013,0.003056152494799125,0.008369618302885854,False,
GBPUSD,Moirai-2.0,1000,5,5,0.002875368990669172,0.0026467056983352317,0.008369618302885854,False,
GBPUSD,GJR-GARCH-t,250,22,22,0.006798482536768623,0.007710720828252644,0.012191720109489181,False,
GBPUSD,GJR-GARCH-t,500,11,11,0.004438939986292497,0.005452302985493798,0.012191720109489181,False,
GBPUSD,GJR-GARCH-t,750,7,7,0.0028567026247049553,0.004451786745837719,0.012191720109489181,False,
GBPUSD,GJR-GARCH-t,1000,5,5,0.003183187185975431,0.003855360414126322,0.012191720109489181,False,
USDJPY,Chronos-Small,250,14,25,0.026381358497461052,0.0037520342296266792,0.005932487012267762,False,
USDJPY,Chronos-Small,500,4,12,,,0.005932487012267762,True,<5 valid windows after FZ filter (4/12)
USDJPY,Chronos-Small,750,0,8,,,0.005932487012267762,True,<5 valid windows after FZ filter (0/8)
USDJPY,Chronos-Small,1000,0,6,,,0.005932487012267762,True,<5 valid windows after FZ filter (0/6)
AUDUSD,Chronos-Small,250,14,18,0.005694456953705894,0.0038325543053598717,0.006059800430610832,False,
AUDUSD,Chronos-Small,500,6,9,0.0034012808626661104,0.0027100251385856634,0.006059800430610832,False,
AUDUSD,Chronos-Small,750,4,6,,,0.006059800430610832,True,<5 valid windows after FZ filter (4/6)
AUDUSD,Chronos-Small,1000,0,4,,,0.006059800430610832,True,"<5 non-overlapping windows (4 possible, T=4647)"
AUDUSD,TimesFM-2.5,250,18,18,0.006215812234277093,0.0047904588835563046,0.007574380554712629,False,
AUDUSD,TimesFM-2.5,500,9,9,0.0031321236081979418,0.0033873659615580006,0.007574380554712629,False,
AUDUSD,TimesFM-2.5,750,6,6,0.0023623456270576203,0.0027657727259630662,0.007574380554712629,False,
AUDUSD,TimesFM-2.5,1000,0,4,,,0.007574380554712629,True,"<5 non-overlapping windows (4 possible, T=4647)"
AUDUSD,GJR-GARCH-t,250,19,19,0.004932535638280996,0.005963740701779387,0.009429501996136925,False,
AUDUSD,GJR-GARCH-t,500,9,9,0.003203850346958896,0.004217001491466425,0.009429501996136925,False,
AUDUSD,GJR-GARCH-t,750,6,6,0.002087666075803426,0.003443167299549457,0.009429501996136925,False,
AUDUSD,GJR-GARCH-t,1000,0,4,,,0.009429501996136925,True,"<5 non-overlapping windows (4 possible, T=4909)"
AUDUSD,Moirai-2.0,250,18,18,0.00805109415474289,0.005614920372362282,0.008877968628572782,False,
AUDUSD,Moirai-2.0,500,9,9,0.005695502268225634,0.003970348271119865,0.008877968628572782,False,
AUDUSD,Moirai-2.0,750,6,6,0.004059233699174438,0.0032417757884616776,0.008877968628572782,False,
AUDUSD,Moirai-2.0,1000,0,4,,,0.008877968628572782,True,"<5 non-overlapping windows (4 possible, T=4647)"
USDJPY,TimesFM-2.5,250,25,25,0.0045957358160030265,0.007609523291086027,0.012031712753966153,False,
USDJPY,TimesFM-2.5,500,12,12,0.0048318554725248685,0.005380745520723904,0.012031712753966153,False,
USDJPY,TimesFM-2.5,750,8,8,0.0038392214995050422,0.004393360320513244,0.012031712753966153,False,
USDJPY,TimesFM-2.5,1000,6,6,0.0032455865065526856,0.0038047616455430134,0.012031712753966153,False,
USDJPY,Moirai-2.0,250,25,25,0.006873357848794837,0.00821246247551517,0.012985043310646363,False,
USDJPY,Moirai-2.0,500,12,12,0.0065947770186341684,0.005807087906676837,0.012985043310646363,False,
USDJPY,Moirai-2.0,750,8,8,0.005141372252150274,0.004741467420948383,0.012985043310646363,False,
USDJPY,Moirai-2.0,1000,6,6,0.0034770303146079715,0.004106231237757585,0.012985043310646363,False,
USDJPY,GJR-GARCH-t,250,26,26,0.003955273743435263,0.0034361335158788454,0.005433004127309751,False,
USDJPY,GJR-GARCH-t,500,13,13,0.0033594125131354196,0.002429713310140305,0.005433004127309751,False,
USDJPY,GJR-GARCH-t,750,8,8,0.00250435702474344,0.0019838526103641467,0.005433004127309751,False,
USDJPY,GJR-GARCH-t,1000,6,6,0.0017438875255958173,0.0017180667579394227,0.005433004127309751,False,
